entid,indName
831b334170c641a3a8e685304855ca73,轻质建筑材料制造
831c844df46d4ff7b2e8448dd39d79d8,塑料板、管、型材制造
831cccfaa56e482caacce66ad8c48761,其他未列明制造业
831e56a0f8804f8aab5e7f916e41df20,涂料制造
831f923ecbbe4c7eb6c4636bbc6c9bd0,汽车修理与维护
8320d9b34b5d4b21a9b565a462fc93d4,玻璃纤维及制品制造
8322e9664a0f4389852573da5b236b5f,木质家具制造
8325e94af81845519cf830d6555a8d23,其他未列明制造业
8327b46c42ae4c14923b12d1d581c4e0,塑料零件及其他塑料制品制造
8328559f181e44aab2542857264b091d,橡胶板、管、带制造
832f1b860ce24733823f667607ab57eb,包装装潢及其他印刷
832fcc9bbf004b0c81f2d8a3aa246b41,塑料零件及其他塑料制品制造
8330cc6fb7664a548493673a53ac4b72,其他城市公共交通运输
833122ad92ba435ca4b2660840330059,蜜饯制作
83313791791c4aaaad7459d2b96cdb4d,其他未列明制造业
8333e096ef3941338a2844c65f802b5c,其他电工器材制造
8334d0b8e7de45a4a85d820f3b1deb0a,黑色金属铸造
834112cf388d4ec5bda00f606ed4c44c,电子电路制造
83443a99ebfe420a99af2baffbab0f60,其他橡胶制品制造
8344c27833624ba5b2b60db4381a5b67,其他专用化学产品制造
8347e473051f4d7da212ca32a9c0f86a,环境保护监测
834c7319c12c4b4199610cde91d72cbd,其他出版业
83504e16451147f383ecb018debccca6,其他未列明制造业
8357fa3727e1425fb1a8d5505572c3c4,其他未列明制造业
835b06af219b4705bc55c2c715d686f5,金属表面处理及热处理加工
835c3319319f4439b6bd18cfe1d2c9af,金属表面处理及热处理加工
835f6abe1f204a96a53d273a4da20acc,毛织造加工
8360bd0852ff493bb1d20b42ad38c5c6,中西医结合医院
83664b0098ef4d63b0255536eb4b93b0,黑色金属铸造
83667da8ad554b7a88e84723ed077a12,其他制鞋业
836743d4dbb94fbfb15023b8d12a192a,其他通用零部件制造
8368ba2d77d14ad7a106075d07e3170e,其他未列明食品制造
836984e06902438abfee547b47c2a5c1,塑料零件及其他塑料制品制造
836b534182fc4ebfaf0fa5e5de2a53a1,手工具制造
836bb05c24c64a1bb79d5c621500c61b,包装装潢及其他印刷
836bf6ff2c864307aef8d8906c216f48,危险废物治理
836feede0bb44659a25130ef144b0968,钢压延加工
837b7530295a4c95bf3652e59f784924,塑料零件及其他塑料制品制造
837c1d18e4c44966b9a716891fea7301,玻璃纤维及制品制造
837dae24b49e431bb71c2d57fe7c05f6,金属废料和碎屑加工处理
837e5278036844f397cdb4b342b284b2,其他机械和设备修理业
83816209bf104d92810b678e9ed307f1,金属丝绳及其制品制造
8385cf35cd2347e1803f5ef22f4374d0,人造纤维（纤维素纤维）制造
8385dc085b3f48d491a7b49e395995ef,皮箱、包（袋）制造
838dc8d1c7a44864b9d1fdc57147c82a,其他橡胶制品制造
838e6a6ed5c849e3bc1383f2cf9e085a,橡胶板、管、带制造
83915a661e2940b8af68886bf2b9e96d,油气仓储
83937b8474e54d6faf71a3ba47ef4c12,塑料板、管、型材制造
8398732f08d048db923933c5696d3316,印刷专用设备制造
8399e974892941cda86e3ecd6b08aab9,危险化学品仓储
839ad76eb7a04f6eb3b744e9cbaf3d87,金属废料和碎屑加工处理
839fd86608d94e51b77532e3e0250b5c,玻璃纤维及制品制造
83a0d94e3cf64b59bf43d802b7562255,汽车新车零售
83a2b50b1dac4136b2ff5ac16a822dab,黑色金属铸造
83a802a6e5194aaaaec8dd57262972d5,其他金属工具制造
83a8efbde424438fab03058a71bcc236,油气仓储
83ab1d4ac77048139e64e6e24bf826fb,黑色金属铸造
83acb0c0df7a471cb98b46173eff8798,其他合成材料制造
83ae75d5bde34cefbb04f6824ebe0108,金属结构制造
83b3c6ba21b64d95b5834a118358bd9e,专科医院
83b46f09896040b78701c2e6b0934923,建筑用石加工
83b6c2af3eb543b5b138f887c511dd0b,汽车修理与维护
83baa7c7ac26492bac431651112010ac,塑料鞋制造
83bda793819a44b7b9636294b28d61f5,金属结构制造
83bdcbebf6a443b2a6ad40b6f59c9412,非金属废料和碎屑加工处理
83c7c93e64cf4da58ece97292bd9e4f4,其他未列明金属制品制造
83c80523e8ae415eba8a875e26637ed7,塑料薄膜制造
83c8343b11744e48b5f5598b87702114,农业机械活动
83c9519ec55f4d6d9ba2ef6afbaa612b,塑料丝、绳及编织品制造
83c9a3c5cf22410c933c715b3b41cab7,其他输配电及控制设备制造
83c9d0038f794b20b35f9f5b649d1482,塑料丝、绳及编织品制造
83cc4196bf6041268a20dd53c74b0b85,工程和技术研究和试验发展
83cc722b6b204becbd395b91a51f08e0,其他电力生产
83d0011b776f4863a0c7d6eb57fd5889,汽车修理与维护
83d34dd68d844b038e946c3188eccbe4,含乳饮料和植物蛋白饮料制造
83d5ad15291e46ca80f34606a8af1949,黑色金属铸造
83d5b973a5cc493fab5e0e78ec510ad6,塑料零件及其他塑料制品制造
83d8939b56ac4bea8212143a37fb8dd8,其他纸制品制造
83dd5a8e6a594b16a51d62edf04d8043,手工具制造
83e154ea972a4b64b9f836752d5848b2,黑色金属铸造
83e3573cd9a74e07865de1ea3790c464,塑料丝、绳及编织品制造
83e67a5cc6d84b54871dc595004925b4,大气污染治理
83e90a01e90a448c917ec54ff05f6930,塑料零件及其他塑料制品制造
83e9e82ab6bb473e91ee50bf6d138c45,塑料薄膜制造
83ecc89145ca41f19045e736cde27014,黑色金属铸造
83ed4a7b756243d4addb40d8ec44ac86,金属结构制造
83f040936f384403badc867459f6315a,医疗实验室及医用消毒设备和器具制造
83f0c43a0ea643a09e9d6cab2d36e640,其他电子产品零售
83f4c8bded25430c83eaa8c4278e0536,紧固件制造
83f69dc3a27349f8a45f46d0a1e93667,轻质建筑材料制造
83f7391ed1cd4466aba215700fded191,其他渔业专业及辅助性活动
83fb219151ec4560bd90aeca945fcfd5,水果和坚果加工
83fba573ec9a49fcae2753b51677ba91,环境保护专用设备制造
83fbee58d581492592d9f8879dfbaf21,玻璃纤维及制品制造
83fe78f8ef7b4ce88fdd6815197de50d,其他制鞋业
8402ee343e684e4fa7419759d21bf6e2,水污染治理
8404e572037d475c9fafc858bc161b41,塑料包装箱及容器制造
84100cbd2cc44b65b99d1ce015c161f1,光缆制造
84123d79eb604743bccc633227c84796,针织或钩针编织物织造
84127fdee8ee4e86a0e4e27c40f5e9fe,装订及印刷相关服务
84151b371eed451e989a5468e8f7884d,金属表面处理及热处理加工
8416f1ad5cb54c94a3dd1f581b752c9d,配电开关控制设备制造
841953eba17540b3b20f3a905f8ad61e,专项化学用品制造
84195e0ba4d3485cac317e1350a002d1,滚动轴承制造
841c46a7e1694b83a1bd5680720e1277,炼铁
841ca15cce5348249e22da4f86c08dd7,阀门和旋塞制造
841d384a61514e989453064d9264e5e3,中药饮片加工
841dde213023484f9a2606fcdc69207e,汽车修理与维护
841ec75139a74c8886d2ed4455ee86cb,铁合金冶炼
8424d925508e4a4185df474e46f6f47e,石油及制品批发
842507008a724cd3b15863a7db726368,钢压延加工
8426e7440b704ad4899f311d725a32b8,金属表面处理及热处理加工
842e42fb94e94c068dbf3cf48eadd33b,其他仓储业
842e7a4581b5443fbd1ebb44242214c8,水泥制品制造
8430a04a25f3470c97d511377fd6c409,汽车新车零售
843125bea79646469585a4cd20a39a94,包装装潢及其他印刷
84352a41667b4d478ba3dd721d8f3ca7,兽用药品制造
8436a5d80f2344d68800caeba31b520c,水泥制品制造
8436e42508a242938cde87a1bacad2d4,其他制鞋业
843794dee503466a82882fc76e828056,铁矿采选
843a16f7061741d98dbcf5c064a74a47,水果和坚果加工
843b95ff1d8942e0b18f5db14354bdca,汽车修理与维护
843b961ff2794d269cacf65e1862f7f0,其他道路运输辅助活动
84428101acd247878d0975d9b51dbea8,其他制鞋业
8444fe386490455d92ff828b416ccafd,金属切削机床制造
84487db54b514719bb4a5f4a02184827,配电开关控制设备制造
844b4125300c4ce89940f2bc4ba2d6cf,橡胶板、管、带制造
844ca456691b4ebca3657cab0c82c6a3,塑料零件及其他塑料制品制造
844d9212dc664fef9ba5188073f228bd,日用塑料制品制造
844f334fe622435e8c49705e90ff714f,其他烟草制品制造
84507b72433e43c6b0c868a9c5746ad6,锻件及粉末冶金制品制造
8456a749cbc545b09d9bba57350bde85,金属废料和碎屑加工处理
845b54fe56954b289c844b0172693202,汽车修理与维护
846244eb43cb459f98cfb40a0edb3dd0,橡胶零件制造
8465dde45ed848f19a235cb69554dded,塑料板、管、型材制造
846a8bba5ebe451db2520f13dae8da26,危险废物治理
846bc197b708405eacf8e90ad7646a8f,包装装潢及其他印刷
846c22b777284ad78d6361daa08d6b97,木质家具制造
846c3a506c844b1da04b51a8f184f44b,电线、电缆制造
8470cf61555043a5b25e862dd0aee6a1,木质家具制造
8473d21793eb4c01985d39e0295acbe2,泡沫塑料制造
84749c3b79c94e3aa3a4f253cbc9052e,木质家具制造
8476d01907474ba1bf820c1de60fae82,铁矿采选
8477dccd4b06449fb43a596d667fe1a0,橡胶板、管、带制造
847a15b3a15b4bf28369b094aab63148,金属废料和碎屑加工处理
847b66675b0348488efc83ce0f069f44,金属结构制造
84805482ccde40fd900dbf915de92d45,黑色金属铸造
848331ca310c43a48bc20e3cab972d9c,塑料板、管、型材制造
84846db252a1470bbf0dc46e3e893b14,合成橡胶制造
8485ac7c13bb4af2ae49a4063407995d,水污染治理
8488ab478f6f4cf5b51286f7a26e4bb8,其他金属工具制造
8489124d6957457782c4b6848c4b94b6,其他金属加工机械制造
848b0fb13eea4ebe915c71fc8328abfc,其他金属工具制造
848ec03073164abe9a2c3e38d75baea9,汽车零部件及配件制造
848f0c53c3974eb6b5f2a0d85e0553ad,汽车修理与维护
8491c9fa2b434c73b7b940d7b1bad7d6,塑料薄膜制造
84922648c8a74c9c9996dda376a73e48,塑料零件及其他塑料制品制造
849245d429e74ecda5466935011a6ade,汽车零部件及配件制造
8492591ae7894440ac7790919cb8a4e2,化纤织造加工
849412142b3d49fabbe8e4b95158d25b,金属表面处理及热处理加工
8494607030e74f53ab20af561746e945,大型车辆装备修理与维护
8495fe9b87a34345b3aa6e9b5af2acb1,其他纸制品制造
849657d1169a425c88f8dfd67ae353ee,矿山机械制造
8498c97c9dd24764a4dd129390766a6e,橡胶板、管、带制造
849f3137073a4da59b18d445485d175a,塑料零件及其他塑料制品制造
84a5fa8a887c4e1893730abf08f53b3b,初级形态塑料及合成树脂制造
84a6399b7847421db4b0a77d963a9211,塑料零件及其他塑料制品制造
84a69f5fea864ba0a5edc44f5b3f2fd6,粘土砖瓦及建筑砌块制造
84aa4f44dbb240e9b1355527095c099c,汽车修理与维护
84ae102affd344e7b684b27baa20b7a7,橡胶板、管、带制造
84ae4c8a94634161a46ac0883b6dc49b,危险废物治理
84b4464c1d3e42739f2134b600d64cdc,其他建筑材料制造
84b800bbcf934d9880959f34c68cb6a5,金属表面处理及热处理加工
84b839c629124972afb9d687ceee354d,橡胶零件制造
84b89713aeb743a5809e828c67ef24dc,泡沫塑料制造
84c0d9036ba846ab8ff56a674acce7f8,金属结构制造
84c215b44c4941fe86bfee4cbb5455db,有机肥料及微生物肥料制造
84c918795642456d9c1fc7c0cb022710,金属门窗制造
84cd2db7acfb4d02bf3b5cd118166ed7,纸和纸板容器制造
84d17357fc7b4de1b02df78f0e6b191d,其他日用品生产专用设备制造
84d3355ec02e4387ab458ee6a7691193,泡沫塑料制造
84d4358c23f44a6380f2e79a48918506,塑料零件及其他塑料制品制造
84dbbdf5bb9d448d8981cfa1340c21a1,日用塑料制品制造
84dec56f950d470c8b3db27fd1d45e6d,毛条和毛纱线加工
84e26b0fd1a84925b63484e32c95ca76,非金属废料和碎屑加工处理
84e34df781e14466a0d7915d933073dc,粘土砖瓦及建筑砌块制造
84e35e35d8af4308a1af7559101b3090,金属结构制造
84e500281d9d4147b0f8de639cffdccf,金属切割及焊接设备制造
84e5a0b433684861925dda5343861dd4,印刷专用设备制造
84ea3658dc294eafa6ab47204f5e115a,其他纸制品制造
84ec8a092dbe4384a85947df47961fc3,玻璃纤维及制品制造
84ef10111b154db6a05a0a2f915c7cde,建筑用石加工
84f0a70e90344b6487862d65218d7dce,其他制鞋业
84f112bbd0fa4fbbb9b9716ac1afa196,胶合板制造
84f1d78049734f95a706d503fdb8b2f6,综合医院
84f27d148a41419b9e68788aedeca731,塑料零件及其他塑料制品制造
84f3c7e21913424790fc6dbeb9e2a6ff,橡胶鞋制造
84f445aafd5b4d749425f8f28475f047,玻璃纤维及制品制造
84f930b359ee4ecdb2969e24205601ab,日用塑料制品制造
84fb060abd3045ae8e0df9f48fb30c51,金属丝绳及其制品制造
84fb7b0e821f421d9181dcebfb519061,非食用植物油加工
85003d22ca4b4dfb95779b5cd0804207,塑料板、管、型材制造
85008a559e09492e9cff32d58a9b3a33,机动车燃油零售
85017343d8784a4383785787a1c446d9,电线、电缆制造
85037ed696604d679bab63a6c405ad2a,金属结构制造
8506faf554424bc8a654b1739abc88ca,皮箱、包（袋）制造
850803009b0749ec88258c82f60da421,建筑用石加工
850aa98d4fed4f0ea1ad26088b16bc08,金属结构制造
850eb86608da4a1f886f1021da9732f7,金属结构制造
8511e245352443d6a05c95facc3ffaf2,水泥制造
8513a49be9a74953b9630707191a0616,塑料板、管、型材制造
8515aeb090a34045aa9066c033602178,汽车修理与维护
8518e2fa4f394c30a86f4bcaaa8f2e07,塑料零件及其他塑料制品制造
851add34e5c64759b268ce41b72ecab9,石灰和石膏制造
851b6c718083480ab05139e5b2effd20,金属废料和碎屑加工处理
851cfc2730b4495ea883d037561cbdac,塑料包装箱及容器制造
851d5cdedf5d4d4798c30c950faee200,其他橡胶制品制造
851d64d60d554b6bb04dd1f3a1019eb2,滚动轴承制造
851ed1f564da4989abc95b6c8c2a621b,非金属废料和碎屑加工处理
851fe8aa42584727b042923a228a4a88,水力发电
8520b1be5e1c4b59bff52982e1c9279d,塑料板、管、型材制造
852831a190a14e1e964947f9cea92c0e,铁合金冶炼
8528dce5d1244113bab3231061277779,污水处理及其再生利用
852a93305aa244c99a49af8d4c565471,改装汽车制造
852ac91545d94f08b8508f2c9aa61284,危险废物治理
852b05957bf745d89c5cb91547c698ed,高铁车组制造
852b7079ff9b4f44bb68c982b1353f6c,包装装潢及其他印刷
852c6d1596e148a69aea506338888f54,砼结构构件制造
8532bf95792e406d8087edaf1ca1c2fc,陆地管道运输
85330fefb14848ed89627d51c542223e,其他通用零部件制造
853900a5da8d49f59cde4c0961fd16c9,铁矿采选
853bec16ffc24e68afe38521f264477d,其他未列明制造业
853c37dd8ce74175b4ffca5c209b6ada,中药饮片加工
853ed53dd4964e25a5a41b97baf79232,机械零部件加工
8540107f6c904888a54666ba2f52d71f,塑料薄膜制造
8540181fa1f842c0b5ceeb6a9d17d32b,塑料零件及其他塑料制品制造
854344842ecf48ed830b722773f90d07,玻璃包装容器制造
8546826a85ea46e5a1db0d5e3518ade2,其他建筑材料制造
8546a4d22f044b3c84f7575e407fa90e,其他未列明通用设备制造业
854c4bdd85fe4804996359b34e23b342,塑料零件及其他塑料制品制造
854cf3dafc034977930f46a22977291d,金属表面处理及热处理加工
854d929bf31b42ad885759ae49416cdc,汽车修理与维护
854db800b4b94b11b494b152088fcee1,塑料家具制造
854ff493bfa443798c8917525526535f,汽车零部件及配件制造
85523c14c7ad405fa41181c1f3a1df55,生物质能发电
85573dd9afc6416bb81f68c3a35550db,热力生产和供应
85587046940b41e38f543439ca0f69e8,环境卫生管理
8559f74947644e8bb3bb8fe56c608fda,塑料零件及其他塑料制品制造
855bad4d6fad447a93e6043b21edf459,汽车零部件及配件制造
855ec6cb8c664284a7d4457ecbe626cc,塑料薄膜制造
855f56973ae04f28b811967eef6ca33c,建筑用木料及木材组件加工
8563e7cd872a4fd6bde8987c7b39e190,泵及真空设备制造
85653caf84944e4485d25a87c09869b6,城市轨道交通设备制造
8568f2d80eda48d790ec863584190bcb,汽车零部件及配件制造
856b3d873c0648f1a446f67ebb2c7327,塑料鞋制造
856e7445ae474524af61ec83bdd4fa4c,木质家具制造
857033a3545d45709591b48f9da37025,其他建筑材料制造
8573a0ed178747689a1a4c0fb42d64b4,汽车零部件及配件制造
857535f3aec74cdc92927649229bed25,橡胶零件制造
85763f21ad574b63ade473e605cc7244,其他未列明金属制品制造
857ec70710d94bdc8d8f65a627b40807,汽车零部件及配件制造
8585910869054f69aaf869b7e7affd64,塑料零件及其他塑料制品制造
8586bca63eb549bd955e6aa062e9ddbf,橡胶零件制造
858b9b6d83e740abad397673fec556f2,水污染治理
858cf483abd547fa80a6524f05876cd2,西药批发
858e00c5a6334405a1c3735899010b52,金属丝绳及其制品制造
858fe6600eff46bcb0ef695b9512192c,蔬菜加工
8590cf1ddbf1459f9bc659f55c452d0f,纺织面料鞋制造
8591c7203a72404784a0a36fdb48b4ed,煤气生产和供应业
8591e86196d44b49b8831ad4467146b1,玻璃纤维及制品制造
85966624db5f4d81928e22e87bc357b4,塑料零件及其他塑料制品制造
859ae2cf8f2b4093b95bdaa2c7f4408f,汽车零部件及配件制造
859b757c5b8443fe836f82ddb3562464,建筑用石加工
85a15826a5bf434d8d35f9a5ef9ebf86,棉织造加工
85a437ce18614a56b7e7d37b76b7ff25,肥皂及洗涤剂制造
85a7e761857c48228dd19e97e97d08a0,日用塑料制品制造
85aa6649b2324638acabc6359138e4d4,专项化学用品制造
85aaae1e3a8449228e676e87d7c70514,本册印制
85ab1abfb85f40cd9eb4494a0d6ab470,本册印制
85ac9e5d815346188f796e7d50b19360,塑料板、管、型材制造
85af18cf31094079846cc75f4c48b9b6,矿山机械制造
85b07e85537348f7a938d656fb5deca4,胶合板制造
85b0b9c6e4ab4fd28f56d410efa1be72,再生橡胶制造
85c1fa8c7f9c4475a033e1ebdfa9a5bc,钢压延加工
85d3128ea8ee4b43a54a9152d59ba48b,其他未列明金属制品制造
85d73c531ac84c359305a8c67f5fce5a,其他危险品仓储
85d8a836762c4a39b1afd18053b37838,再生物资回收与批发
85d915be8aae4cc19b49358d10c6fb6b,汽车修理与维护
85d92bdfdad3498c810ad5e11da51dfb,汽车修理与维护
85db99c68c0a45e5a3d58a0173a2ec52,其他橡胶制品制造
85ddfa89ec084a97b318de841d72be49,防水建筑材料制造
85df43e1e458430f911d8a4ccd6f7ca8,汽车修理与维护
85e3181a04d6445ea178a5f187b7ff69,金属结构制造
85e552b322c043daa09646cd9dd7da9d,电线、电缆制造
85eb3b9297fa47c082d7ed9a75c89fce,机械零部件加工
85ebffcc0310418fb9cc802ecdc736bc,污水处理及其再生利用
85ee42985c8546319e81532313a630e0,公路工程建筑
85ee6336d84a42d4972bcae8e148846c,橡胶板、管、带制造
85f10c53b53a4af7804543e68643b790,其他制鞋业
85f1e22816354e3da9a35425b6f5a674,矿山机械制造
85f3d7fa6dbb4295848baa43f2c92af2,热电联产
85f6c0a896bc4cce82b606e39452045e,包装装潢及其他印刷
85f8425a659140f887bbf5ff0942e25c,汽车修理与维护
85f9db9c105f4367a777ded511e1011f,其他制鞋业
85fcb7ccc01844928551b6dba250d75d,汽车修理与维护
85fd0f6a0efa43869249aabf4008e784,塑料板、管、型材制造
860605736b494c029d86445d6ae449e1,泵及真空设备制造
860eee1295cb4f40907b21d3f01db114,其他文教办公用品制造
860f03ea2f464443ae7f04437e139454,其他工艺美术及礼仪用品制造
8612a2ba71d0409f9c3fb2fab1b0c866,金属压力容器制造
8612b592e41f4282b4c5a187ea930efc,单板加工
861643b770de42c18c4fc5f335ceedb4,汽车修理与维护
8618b8d31b3b45a6b54ad4b6655b80db,塑料零件及其他塑料制品制造
861c0941cd3b4e4da6210fca81400e38,汽车零部件及配件制造
861d0cf64e1c4403a76c13d5c7c94fe2,建筑装饰及水暖管道零件制造
86200e53967a4401ad43ca663eed0e2c,塑料零件及其他塑料制品制造
8620c958b2ce4499a42d67b6f79d418f,其他未列明制造业
8623397f08fd42b1ac02cc6d2c1abc41,机动车燃油零售
86234766c9d747d392f6bc5f3d67a748,胶合板制造
862b0790606a482b943f64540e7d79a2,其他未列明金属制品制造
862d63ccdcfb44da8668b6005478b257,塑料薄膜制造
8633e06b5f9c410a98d511e33870c901,木质家具制造
8637a7ec07444e6aa347e6ef45aefebf,黑色金属铸造
863b53c373ab4c3ebe99b552643775a0,其他未列明通用设备制造业
863eef09ad2e4b3f996a6feaf4daf127,汽车修理与维护
8647447b8422422185e7ac8ff41124bf,专项化学用品制造
864d413cc11f494ab70dbda355923e9b,纸和纸板容器制造
864d5ac7209f46288bed9d1301367c03,胶合板制造
864e36cf17554884a91f5ff8df50fa03,汽车零部件及配件制造
865075c3c4644ae59a305b26d8ba5bf8,其他日用杂品制造
86532616b0d54680a2de7189b6798c0e,毛染整精加工
8655e94a7018407489a6ee679d19345a,机械零部件加工
8655eebadfac4b22b3c06512c1021b8f,橡胶零件制造
86582d797c264fb59f22a357852b0607,汽车零部件及配件制造
865ab29802394ac684402df2a18222d5,矿山机械制造
865c11730f4c46a69f3e78b2e1d43286,金属表面处理及热处理加工
865dbe70d20a4c7f940235c0f934d208,汽车修理与维护
8660238b7c4e49aea7928aaac3f73369,牲畜屠宰
86632f792d884dfb86f75c1c27fa102c,其他未列明建筑业
8663c46a7d5f4b90b84a9aec58530255,金属家具制造
866578705fbe429cbd21027cf6645c12,黑色金属铸造
8667421b2bc543348f0b2bc451d68a47,塑料包装箱及容器制造
866990d915df4f8989f62870b89f421b,黑色金属铸造
866a301200ab4920b0f1cc0eb57b2899,普通高中教育
866b5d5ef71b41688b6aa19fcd865d47,塑料零件及其他塑料制品制造
866b919b468042949e0df15541d41345,电力供应
866c604a98af4509aa2496230b145066,机械零部件加工
866c653ae7b040f3b82513b99ad721f9,铝压延加工
866e49fef9aa426593f3acf16a052ad0,日用及医用橡胶制品制造
867275b4afbd43b199da9a67f0a90761,水泥制品制造
86859962125e4fd6a90014b51dcb1bc4,水泥制造
868740afe2724f8abafdbd350fa33de0,黑色金属铸造
8687861fc81f42cb9c4ae2a489b517c1,金融资产管理公司
86884d0b6b4a4d2299e5c8a5c8e90f48,纺织面料鞋制造
868c6b9381264d14a5c0aff804ad78e4,其他金属工具制造
868fc5f63a9a4d04816dcf1f344a2a2b,专项化学用品制造
8692860ea0924aeaac426c5c28794d86,其他仓储业
8693f066e5ef43f493a64f6a5007808e,汽车零配件零售
869fe28f709b441dbda6804c731ccaec,毛染整精加工
86a255f990fc43fda5d054edee42217d,金属制品修理
86a2e2dd0cf545a29eb7ea148d3dd47a,金属废料和碎屑加工处理
86a37ef53a2e4bed9a4ddb67d857f497,包装装潢及其他印刷
86a43abf6f444b829271444c36e90dcd,其他仓储业
86a8358485984f7e9b5d9b84dd2132e2,危险废物治理
86a857040d06486abc180fdf361758aa,金属表面处理及热处理加工
86ae7da9d04e4418a9de752debde7819,金属废料和碎屑加工处理
86af1d8036464377a63ac1894b983258,环境保护专用设备制造
86af9f3e52a4466fa5c020fc7171d0f4,自然生态系统保护管理
86b141bb64f24064a20c44dcc78c13db,书、报刊印刷
86b36fb0afec463c9cba5a9b677de3df,非金属废料和碎屑加工处理
86b5ca8d052a45b1903c0c8fccba4ce9,其他通用零部件制造
86b730defa8a4e2bb7974bc92862aca9,汽车修理与维护
86b894f94ea948438e9cad0e6c0db5cb,汽车修理与维护
86b92a50fb394dc7b40107ec6eea3a0e,其他未列明金属制品制造
86b9344aa28e4657a24260b9451f2a49,汽车零部件及配件制造
86b940f21eec451dbb7f2b824de2466b,塑料零件及其他塑料制品制造
86bac4ac8c04415e8ebf65f8e94afa49,其他仓储业
86c4bea22d3e425182937065821f38dc,危险废物治理
86c61886503b43e4af036e3c7f7e4863,黑色金属铸造
86ce25bc27134177a1db0f5d1b0f8376,纸和纸板容器制造
86cfb8c38b154d7e872eb6fde70c93b2,运行维护服务
86d4bb41ad79486a8aef2d234831c11e,水污染治理
86d7cc77230d4fe79f2d21bf677101e0,其他建筑安装
86d9fec94cff4af79c8cdecb8e0e3dee,专项化学用品制造
86da7d0974314cefba37b760cb0e5231,其他基础化学原料制造
86dc062ce9ed45d5a42ab8900a88ad4c,机械零部件加工
86e4fa95519f4c6ebb5747ac7f8b8468,日用玻璃制品制造
86e70b13b0d64c788188805fb211e11e,水泥制造
86e9af27d42948fe8cf213e62e423fa1,再生橡胶制造
86ecde7c263a4c23aae207f84f6b9d06,橡胶板、管、带制造
86ed535739a64c8bb3be95aa6c2b2e44,绳、索、缆制造
86ee8d029844428b83efbc125e437e26,其他家具制造
86eeed6bd33842608eac04c0591563e4,其他仓储业
86f23c99f8984d37aac1d54fab60b972,环境保护监测
86f52d4444a3418bbfcc46152ace4cb6,金属结构制造
86fb2c4ef46e4622a35f0c829a41b951,其他未列明金属制品制造
86fb3bd389814c7ca693f1320903d4fe,黑色金属铸造
86fd2af229af4737b53ab465f9a397f6,黑色金属铸造
86fe98abd73440bfbc26c1993e853074,塑料薄膜制造
86ff1acf8a3045ec91351346a210c91a,汽车零部件及配件制造
86ff49aae0dd453ab697820c78383214,塑料零件及其他塑料制品制造
86ffc3f7c8704beea64d6983b07c2092,其他医疗设备及器械制造
8700e12df25e45928ffbaa42087e52f1,通信系统设备制造
87012f6f5c984b81aff347a27330c421,水污染治理
8701b8eded5e43e6b7ed3f516ddea426,其他机械和设备修理业
8706a22512454b48a6e36c8f0bc3bed6,汽车修理与维护
8708c76a370d43b8a47f322043604cf7,显示器件制造
870d5ffbacd441d4958bb7b184737263,其他橡胶制品制造
870d9228aa654fc9a6e73ed1e69c99ad,汽车零部件及配件制造
8712ac039ea442c1942a2b12f237cf7b,汽车修理与维护
871444d952bd456cb1332cf8fba8c267,木质家具制造
8716421781294723bd7aaf6304cbb142,配电开关控制设备制造
87165b08ac5a46a68df0b23cd9327324,其他未列明金属制品制造
871779ab550e43c6912086196ecab8f3,耐火陶瓷制品及其他耐火材料制造
871a169c3ad6439c92429f00bd22f0c8,其他传动部件制造
871a17fb3bfe48f5806b9ebbded2043f,汽车修理与维护
871b8f1300444b02996302c9258bf886,公路工程建筑
871c6c32909e414f8878d486a1580209,塑料零件及其他塑料制品制造
871e8593b55f486ea5e0a3942297b203,其他未列明电气机械及器材制造
872576e000654d7abdd636983371d0ec,木质家具制造
8727d2c634a34de9a65a9f4091c33dc0,水污染治理
872b41d1d558473f91268daff5a892fa,污水处理及其再生利用
873219ee32fe432b89d2f2d9c28dbe36,绘图、计算及测量仪器制造
8736ef4781c046c692c0659d899ffa09,综合医院
873a9aef2c4240c391fade385985ac3a,其他未列明制造业
873b1d1be61c45fab965c97ddbc93516,电子元器件与机电组件设备制造
873d66b9e0244e52b1e8491473f0bfaa,建筑用石加工
873e05ebf4da4e88abdd71f6485ff1d6,锯材加工
87448b212f5d4bc888fdf21f0d96ede3,稻谷加工
87480d15011e4bbfa0fa35f5d0de171f,其他基础化学原料制造
874c8074e5dc4a97bb0d0b3b71a6e219,汽车修理与维护
874d5f4e53c04f49bcef53d4122640aa,有机化学原料制造
874ddf8444134cfdbd95528f2a48894b,金属表面处理及热处理加工
874ed980813745e2a3786a77eb70a67c,包装装潢及其他印刷
87503fbc885047d2810c12f79548e7f1,非金属废料和碎屑加工处理
87516d9a38a5454992b610cc3ef17c3c,其他皮革制品制造
875266ecea79409092108e9f02e3a8ec,敏感元件及传感器制造
8753af0943a247abbe777b55f264b4d8,金属门窗制造
87564814f51f495b9c1e4aa839c56577,汽车修理与维护
875a3886b4b8477da1aaae82afe2ae28,汽车修理与维护
875c21704c52400997203d1089442f53,其他农、林、牧、渔业机械制造
875e246ed16d41da995a1a9b869a4f3a,木质家具制造
875f24656dc44d2ebef2ebdbae82f5fc,旅游饭店
875f83cd053b42c8b4c49a648177d9da,泡沫塑料制造
875f996310e447389fe2fbfd7b0b7fd5,太阳能发电
